id,cat_id,store_id,n_weeks,total_units,mean_weekly,zero_rate,adi,cv2,sbc_class
FOODS_2_103_TX_1_evaluation,FOODS,TX_1,277,1887,6.812274368231047,0.17689530685920574,1.2149122807017543,0.661031086262546,erratic
FOODS_2_106_WI_1_evaluation,FOODS,WI_1,187,1105,5.909090909090909,0.0,1.0,0.18829098503306652,smooth
FOODS_2_111_WI_1_evaluation,FOODS,WI_1,176,773,4.392045454545454,0.125,1.1428571428571428,0.28013535744708623,smooth
FOODS_2_119_CA_1_evaluation,FOODS,CA_1,277,3727,13.454873646209386,0.18411552346570392,1.2256637168141593,0.15376009077840014,smooth
FOODS_2_120_TX_1_evaluation,FOODS,TX_1,157,569,3.624203821656051,0.07643312101910826,1.0827586206896551,0.3932962895469188,smooth
FOODS_2_129_CA_1_evaluation,FOODS,CA_1,213,233,1.0938967136150235,0.38497652582159625,1.6259541984732824,0.26200519442244286,intermittent
FOODS_2_129_WI_1_evaluation,FOODS,WI_1,185,272,1.4702702702702704,0.28648648648648645,1.4015151515151516,0.3202854671280277,intermittent
FOODS_2_131_WI_1_evaluation,FOODS,WI_1,186,2096,11.268817204301076,0.021505376344086002,1.021978021978022,0.23603118990734803,smooth
FOODS_2_135_CA_1_evaluation,FOODS,CA_1,277,1790,6.462093862815885,0.223826714801444,1.2883720930232558,0.3044536687369307,smooth
FOODS_2_137_WI_1_evaluation,FOODS,WI_1,186,1480,7.956989247311828,0.13978494623655913,1.1625,0.31964937910883856,smooth
FOODS_2_140_CA_1_evaluation,FOODS,CA_1,220,438,1.990909090909091,0.7227272727272727,3.6065573770491803,0.326556994224474,intermittent
FOODS_2_142_TX_1_evaluation,FOODS,TX_1,211,1644,7.791469194312796,0.06161137440758291,1.0656565656565657,0.23485534658213011,smooth
FOODS_2_145_WI_1_evaluation,FOODS,WI_1,86,1625,18.8953488372093,0.2558139534883721,1.34375,0.09620108875739646,intermittent
FOODS_2_146_WI_1_evaluation,FOODS,WI_1,185,2174,11.751351351351351,0.10810810810810811,1.121212121212121,0.25338215542215475,smooth
FOODS_2_147_CA_1_evaluation,FOODS,CA_1,83,400,4.819277108433735,0.09638554216867468,1.1066666666666667,0.2215625,smooth
FOODS_2_171_TX_1_evaluation,FOODS,TX_1,277,2647,9.555956678700362,0.010830324909747335,1.010948905109489,0.3607692394423608,smooth
FOODS_2_173_CA_1_evaluation,FOODS,CA_1,277,1622,5.855595667870036,0.15162454873646214,1.1787234042553192,0.37361814507975266,smooth
FOODS_2_175_WI_1_evaluation,FOODS,WI_1,177,4121,23.282485875706215,0.0,1.0,0.30810590649593306,smooth
FOODS_2_181_WI_1_evaluation,FOODS,WI_1,277,2912,10.512635379061372,0.6750902527075813,3.077777777777778,0.09964640441975608,intermittent
FOODS_2_195_WI_1_evaluation,FOODS,WI_1,186,590,3.172043010752688,0.28494623655913975,1.3984962406015038,0.5810226946279804,lumpy
FOODS_2_196_TX_1_evaluation,FOODS,TX_1,277,1633,5.8953068592057765,0.054151624548736454,1.0572519083969465,0.39897003362596833,smooth
FOODS_2_197_WI_1_evaluation,FOODS,WI_1,277,4545,16.407942238267147,0.014440433212996373,1.0146520146520146,0.19787079698068816,smooth
FOODS_2_198_CA_1_evaluation,FOODS,CA_1,277,1246,4.498194945848375,0.296028880866426,1.4205128205128206,0.45925066150687005,intermittent
FOODS_2_199_CA_1_evaluation,FOODS,CA_1,277,3051,11.014440433212997,0.10108303249097472,1.1124497991967872,0.23467457677045137,smooth
FOODS_2_208_CA_1_evaluation,FOODS,CA_1,277,967,3.490974729241877,0.36101083032490977,1.5649717514124293,0.4486118433646422,intermittent
FOODS_2_220_WI_1_evaluation,FOODS,WI_1,186,1697,9.123655913978494,0.17204301075268813,1.2077922077922079,0.3434717371881262,smooth
FOODS_2_221_CA_1_evaluation,FOODS,CA_1,277,2295,8.28519855595668,0.48014440433213,1.9236111111111112,0.24765688410440426,intermittent
FOODS_2_223_TX_1_evaluation,FOODS,TX_1,271,750,2.7675276752767526,0.48708487084870844,1.9496402877697843,0.5093546666666665,lumpy
FOODS_2_228_WI_1_evaluation,FOODS,WI_1,168,272,1.619047619047619,0.20833333333333337,1.263157894736842,0.3554552335640138,smooth
FOODS_2_230_TX_1_evaluation,FOODS,TX_1,277,983,3.5487364620938626,0.4223826714801444,1.73125,0.3887356681075745,intermittent
FOODS_2_238_TX_1_evaluation,FOODS,TX_1,171,834,4.87719298245614,0.19298245614035092,1.2391304347826086,0.551506995842175,erratic
FOODS_2_239_WI_1_evaluation,FOODS,WI_1,147,158,1.0748299319727892,0.5374149659863945,2.161764705882353,0.42733536292260854,intermittent
FOODS_2_241_TX_1_evaluation,FOODS,TX_1,199,4220,21.20603015075377,0.18090452261306533,1.2208588957055215,0.12230228431526695,smooth
FOODS_2_247_WI_1_evaluation,FOODS,WI_1,273,6693,24.516483516483518,0.06959706959706957,1.0748031496062993,0.12420854701472887,smooth
FOODS_2_248_CA_1_evaluation,FOODS,CA_1,30,149,4.966666666666667,0.033333333333333326,1.0344827586206897,0.17692896716364126,smooth
FOODS_2_250_TX_1_evaluation,FOODS,TX_1,84,240,2.857142857142857,0.20238095238095233,1.2537313432835822,0.8471527777777778,erratic
FOODS_2_250_WI_1_evaluation,FOODS,WI_1,84,188,2.238095238095238,0.13095238095238093,1.1506849315068493,0.354911724762336,smooth
FOODS_2_270_WI_1_evaluation,FOODS,WI_1,164,691,4.213414634146342,0.24390243902439024,1.3225806451612903,0.4581941480393985,intermittent
FOODS_2_274_CA_1_evaluation,FOODS,CA_1,277,2359,8.516245487364621,0.21299638989169678,1.2706422018348624,0.30101578093044584,smooth
FOODS_2_276_CA_1_evaluation,FOODS,CA_1,277,26748,96.56317689530685,0.02527075812274371,1.025925925925926,0.24608881337224295,smooth
FOODS_2_290_WI_1_evaluation,FOODS,WI_1,101,1091,10.801980198019802,0.25742574257425743,1.3466666666666667,0.22901650954690533,intermittent
FOODS_2_292_WI_1_evaluation,FOODS,WI_1,32,103,3.21875,0.375,1.6,0.27627486096710346,intermittent
FOODS_2_307_WI_1_evaluation,FOODS,WI_1,187,4228,22.609625668449198,0.05882352941176472,1.0625,0.3182289713394239,smooth
FOODS_2_313_TX_1_evaluation,FOODS,TX_1,245,474,1.9346938775510205,0.23673469387755097,1.3101604278074865,0.42824333707205053,smooth
FOODS_2_343_CA_1_evaluation,FOODS,CA_1,277,573,2.068592057761733,0.5379061371841155,2.1640625,0.3009389971644296,intermittent
FOODS_2_345_TX_1_evaluation,FOODS,TX_1,136,400,2.9411764705882355,0.3382352941176471,1.511111111111111,0.4636249999999999,intermittent
FOODS_2_349_WI_1_evaluation,FOODS,WI_1,187,3222,17.22994652406417,0.021390374331550777,1.0218579234972678,0.20102253247286173,smooth
FOODS_2_357_TX_1_evaluation,FOODS,TX_1,277,3300,11.913357400722022,0.014440433212996373,1.0146520146520146,0.26056308539944906,smooth
FOODS_2_360_CA_1_evaluation,FOODS,CA_1,277,25029,90.35740072202167,0.24548736462093868,1.325358851674641,0.2239990416103536,intermittent
FOODS_2_363_TX_1_evaluation,FOODS,TX_1,111,359,3.234234234234234,0.36036036036036034,1.5633802816901408,0.34914378380056016,intermittent
FOODS_2_378_WI_1_evaluation,FOODS,WI_1,187,1023,5.470588235294118,0.11764705882352944,1.1333333333333333,0.2453883265537792,smooth
FOODS_2_380_CA_1_evaluation,FOODS,CA_1,272,3988,14.661764705882353,0.30147058823529416,1.431578947368421,0.7594911112474838,lumpy
FOODS_2_383_TX_1_evaluation,FOODS,TX_1,101,489,4.841584158415841,0.06930693069306926,1.074468085106383,0.368403444281347,smooth
FOODS_2_383_WI_1_evaluation,FOODS,WI_1,170,2321,13.652941176470588,0.16470588235294115,1.1971830985915493,0.1475104793150822,smooth
FOODS_2_391_TX_1_evaluation,FOODS,TX_1,277,1714,6.187725631768953,0.20216606498194944,1.253393665158371,0.3254902654915453,smooth
FOODS_2_395_TX_1_evaluation,FOODS,TX_1,153,106,0.6928104575163399,0.6535947712418301,2.8867924528301887,0.43396226415094347,intermittent
FOODS_2_398_CA_1_evaluation,FOODS,CA_1,215,1264,5.879069767441861,0.051162790697674376,1.053921568627451,0.34042521230572026,smooth
FOODS_2_398_WI_1_evaluation,FOODS,WI_1,187,8637,46.18716577540107,0.0,1.0,0.1443363540805088,smooth
FOODS_3_001_TX_1_evaluation,FOODS,TX_1,277,871,3.1444043321299637,0.3971119133574007,1.658682634730539,0.5745932529351826,lumpy
FOODS_3_003_CA_1_evaluation,FOODS,CA_1,71,370,5.211267605633803,0.323943661971831,1.4791666666666667,0.22226442658875095,intermittent
FOODS_3_010_WI_1_evaluation,FOODS,WI_1,160,1479,9.24375,0.018750000000000044,1.019108280254777,0.22280280931005678,smooth
FOODS_3_011_WI_1_evaluation,FOODS,WI_1,277,3890,14.04332129963899,0.0577617328519856,1.0613026819923372,0.16455733176492351,smooth
FOODS_3_013_CA_1_evaluation,FOODS,CA_1,144,2027,14.07638888888889,0.2569444444444444,1.3457943925233644,0.22004712406196675,intermittent
FOODS_3_013_WI_1_evaluation,FOODS,WI_1,277,2069,7.469314079422382,0.1660649819494585,1.199134199134199,0.25079372569503405,smooth
FOODS_3_014_CA_1_evaluation,FOODS,CA_1,277,3890,14.04332129963899,0.223826714801444,1.2883720930232558,0.6227760852756723,erratic
FOODS_3_033_TX_1_evaluation,FOODS,TX_1,119,345,2.899159663865546,0.11764705882352944,1.1333333333333333,0.35059861373660994,smooth
FOODS_3_036_CA_1_evaluation,FOODS,CA_1,157,744,4.738853503184713,0.26751592356687903,1.3652173913043477,0.47464663544918484,intermittent
FOODS_3_036_WI_1_evaluation,FOODS,WI_1,157,456,2.9044585987261144,0.40764331210191085,1.6881720430107527,0.35875461680517085,intermittent
FOODS_3_040_WI_1_evaluation,FOODS,WI_1,187,1249,6.679144385026738,0.20855614973262027,1.2635135135135136,0.1784018087167893,smooth
FOODS_3_048_TX_1_evaluation,FOODS,TX_1,219,1856,8.474885844748858,0.15981735159817356,1.190217391304348,0.24050609393579073,smooth
FOODS_3_057_TX_1_evaluation,FOODS,TX_1,277,637,2.299638989169675,0.4296028880866426,1.7531645569620253,0.4964031259164695,lumpy
FOODS_3_077_CA_1_evaluation,FOODS,CA_1,133,5002,37.609022556390975,0.2556390977443609,1.3434343434343434,0.22547102710295333,intermittent
FOODS_3_078_TX_1_evaluation,FOODS,TX_1,277,540,1.9494584837545126,0.3862815884476535,1.6294117647058823,0.7128257887517148,lumpy
FOODS_3_084_CA_1_evaluation,FOODS,CA_1,123,876,7.121951219512195,0.11382113821138207,1.128440366972477,1.2002382143825192,erratic
FOODS_3_085_CA_1_evaluation,FOODS,CA_1,115,633,5.504347826086956,0.008695652173912993,1.0087719298245614,0.20091642146402824,smooth
FOODS_3_085_WI_1_evaluation,FOODS,WI_1,114,405,3.5526315789473686,0.08771929824561409,1.0961538461538463,0.2598567291571407,smooth
FOODS_3_086_WI_1_evaluation,FOODS,WI_1,137,374,2.72992700729927,0.7445255474452555,3.914285714285714,0.43176813749320836,intermittent
FOODS_3_087_TX_1_evaluation,FOODS,TX_1,158,4564,28.88607594936709,0.012658227848101222,1.0128205128205128,0.0953950476272409,smooth
FOODS_3_094_WI_1_evaluation,FOODS,WI_1,175,1652,9.44,0.06285714285714283,1.0670731707317074,0.3377899852845478,smooth
FOODS_3_096_TX_1_evaluation,FOODS,TX_1,277,1192,4.303249097472924,0.16245487364620936,1.1939655172413792,0.3813566956443402,smooth
FOODS_3_104_WI_1_evaluation,FOODS,WI_1,186,667,3.586021505376344,0.11290322580645162,1.1272727272727272,0.3941342671992341,smooth
FOODS_3_106_TX_1_evaluation,FOODS,TX_1,118,568,4.813559322033898,0.30508474576271183,1.4390243902439024,0.7852608609402895,lumpy
FOODS_3_119_CA_1_evaluation,FOODS,CA_1,69,520,7.536231884057971,0.04347826086956519,1.0454545454545454,0.22920118343195262,smooth
FOODS_3_119_TX_1_evaluation,FOODS,TX_1,68,196,2.8823529411764706,0.11764705882352944,1.1333333333333333,0.324448146605581,smooth
FOODS_3_128_TX_1_evaluation,FOODS,TX_1,277,1291,4.6606498194945845,0.19494584837545126,1.242152466367713,0.39405021116818395,smooth
FOODS_3_132_TX_1_evaluation,FOODS,TX_1,271,2844,10.494464944649447,0.11439114391143912,1.1291666666666667,0.4857543010082668,smooth
FOODS_3_135_TX_1_evaluation,FOODS,TX_1,260,5375,20.673076923076923,0.5576923076923077,2.260869565217391,0.24079887506760414,intermittent
FOODS_3_137_CA_1_evaluation,FOODS,CA_1,117,734,6.273504273504273,0.017094017094017144,1.017391304347826,0.3703791697911485,smooth
FOODS_3_143_TX_1_evaluation,FOODS,TX_1,140,305,2.1785714285714284,0.3928571428571429,1.6470588235294117,1.034883095941951,lumpy
FOODS_3_151_CA_1_evaluation,FOODS,CA_1,277,5983,21.59927797833935,0.17689530685920574,1.2149122807017543,0.20674821906818328,smooth
FOODS_3_161_CA_1_evaluation,FOODS,CA_1,277,1049,3.7870036101083033,0.09747292418772568,1.108,0.33973887700938127,smooth
FOODS_3_166_CA_1_evaluation,FOODS,CA_1,70,499,7.128571428571429,0.0714285714285714,1.0769230769230769,0.3571632242440794,smooth
FOODS_3_166_TX_1_evaluation,FOODS,TX_1,69,364,5.27536231884058,0.07246376811594202,1.078125,0.32157951938171714,smooth
FOODS_3_172_WI_1_evaluation,FOODS,WI_1,63,295,4.682539682539683,0.17460317460317465,1.2115384615384615,0.2625797184717035,smooth
FOODS_3_188_TX_1_evaluation,FOODS,TX_1,271,303,1.118081180811808,0.36162361623616235,1.5664739884393064,0.45660011545709034,intermittent
FOODS_3_188_WI_1_evaluation,FOODS,WI_1,187,527,2.8181818181818183,0.08556149732620322,1.0935672514619883,0.31823108137788997,smooth
FOODS_3_196_CA_1_evaluation,FOODS,CA_1,277,1721,6.212996389891697,0.06859205776173283,1.073643410852713,0.40548733034622714,smooth
FOODS_3_198_WI_1_evaluation,FOODS,WI_1,157,310,1.9745222929936306,0.28025477707006374,1.3893805309734513,0.29344432882414156,intermittent
FOODS_3_200_TX_1_evaluation,FOODS,TX_1,277,997,3.5992779783393503,0.3068592057761733,1.4427083333333333,0.6138284462213119,lumpy
FOODS_3_206_TX_1_evaluation,FOODS,TX_1,277,642,2.3176895306859207,0.3898916967509025,1.6390532544378698,0.40558612591104515,intermittent
FOODS_3_210_CA_1_evaluation,FOODS,CA_1,215,826,3.841860465116279,0.10697674418604652,1.1197916666666667,0.35865251012786614,smooth
FOODS_3_211_TX_1_evaluation,FOODS,TX_1,277,1684,6.07942238267148,0.03610108303249093,1.0374531835205993,0.2911932058609464,smooth
FOODS_3_213_CA_1_evaluation,FOODS,CA_1,270,1248,4.622222222222222,0.337037037037037,1.5083798882681565,0.5342817739151874,lumpy
FOODS_3_223_TX_1_evaluation,FOODS,TX_1,242,296,1.2231404958677685,0.36363636363636365,1.5714285714285714,0.37098246895544207,intermittent
FOODS_3_240_TX_1_evaluation,FOODS,TX_1,167,641,3.838323353293413,0.19161676646706582,1.237037037037037,0.6043696350038088,erratic
FOODS_3_243_CA_1_evaluation,FOODS,CA_1,277,1336,4.823104693140794,0.05054151624548742,1.053231939163498,0.3886030334540499,smooth
FOODS_3_246_WI_1_evaluation,FOODS,WI_1,186,939,5.048387096774194,0.07526881720430112,1.0813953488372092,0.22135233254056555,smooth
FOODS_3_255_TX_1_evaluation,FOODS,TX_1,60,70,1.1666666666666667,0.3666666666666667,1.5789473684210527,0.20979591836734696,intermittent
FOODS_3_260_CA_1_evaluation,FOODS,CA_1,74,367,4.95945945945946,0.16216216216216217,1.1935483870967742,0.4108798788319761,smooth
FOODS_3_262_WI_1_evaluation,FOODS,WI_1,101,335,3.3168316831683167,0.15841584158415845,1.188235294117647,0.31561595010024507,smooth
FOODS_3_265_WI_1_evaluation,FOODS,WI_1,277,1735,6.263537906137184,0.0,1.0,0.1871461435606973,smooth
FOODS_3_269_CA_1_evaluation,FOODS,CA_1,277,3314,11.963898916967509,0.032490974729241895,1.0335820895522387,0.1392920216677368,smooth
FOODS_3_269_WI_1_evaluation,FOODS,WI_1,277,2168,7.8267148014440435,0.014440433212996373,1.0146520146520146,0.24261354352473416,smooth
FOODS_3_272_WI_1_evaluation,FOODS,WI_1,186,381,2.0483870967741935,0.17204301075268813,1.2077922077922079,0.28261723190113036,smooth
FOODS_3_273_TX_1_evaluation,FOODS,TX_1,275,832,3.0254545454545454,0.1963636363636364,1.244343891402715,0.47881610576923067,smooth
FOODS_3_276_CA_1_evaluation,FOODS,CA_1,277,2826,10.202166064981949,0.12996389891696747,1.1493775933609958,0.2677863875478383,smooth
FOODS_3_283_TX_1_evaluation,FOODS,TX_1,264,3657,13.852272727272727,0.12121212121212122,1.1379310344827587,0.2796417791434485,smooth
FOODS_3_287_WI_1_evaluation,FOODS,WI_1,266,1100,4.135338345864661,0.23684210526315785,1.3103448275862069,0.2471917355371901,smooth
FOODS_3_291_WI_1_evaluation,FOODS,WI_1,187,1223,6.540106951871658,0.016042780748663055,1.016304347826087,0.23865753756195143,smooth
FOODS_3_293_CA_1_evaluation,FOODS,CA_1,276,1049,3.800724637681159,0.5434782608695652,2.1904761904761907,0.3535483882693673,intermittent
FOODS_3_295_CA_1_evaluation,FOODS,CA_1,277,28634,103.37184115523466,0.10469314079422387,1.1169354838709677,0.17224171987841985,smooth
FOODS_3_296_WI_1_evaluation,FOODS,WI_1,90,269,2.988888888888889,0.7888888888888889,4.7368421052631575,0.39504705573444265,intermittent
FOODS_3_299_WI_1_evaluation,FOODS,WI_1,169,2465,14.585798816568047,0.041420118343195256,1.0432098765432098,0.22058054137231592,smooth
FOODS_3_304_TX_1_evaluation,FOODS,TX_1,277,5021,18.126353790613717,0.0036101083032491488,1.0036231884057971,0.19442083539911106,smooth
FOODS_3_308_TX_1_evaluation,FOODS,TX_1,250,981,3.924,0.06399999999999995,1.0683760683760684,0.5034088039727292,erratic
