id,cat_id,f_trend,f_seasonal
FOODS_3_036_WI_1_evaluation,FOODS,0.07954588117446437,0.5903988448696882
FOODS_3_040_WI_1_evaluation,FOODS,0.0888338483611889,0.47659188611775316
FOODS_3_048_TX_1_evaluation,FOODS,0.18577408829723963,0.16084941572102252
FOODS_3_057_TX_1_evaluation,FOODS,0.24492846445685368,0.2277625713377338
FOODS_3_077_CA_1_evaluation,FOODS,0.32120421510675556,0.6361720976915979
FOODS_3_078_TX_1_evaluation,FOODS,0.40951537731326604,0.0
FOODS_3_084_CA_1_evaluation,FOODS,0.7044066968389988,0.8175346314437535
FOODS_3_085_CA_1_evaluation,FOODS,0.2352557147152664,0.9542655126164308
FOODS_3_085_WI_1_evaluation,FOODS,0.6752475061262775,0.9991400752160009
FOODS_3_086_WI_1_evaluation,FOODS,0.18138395849961475,0.6465863058092001
FOODS_3_087_TX_1_evaluation,FOODS,0.06034201952934204,0.4293995549401023
FOODS_3_094_WI_1_evaluation,FOODS,0.09919555512977296,0.49352682565117234
FOODS_3_096_TX_1_evaluation,FOODS,0.5554324876920798,0.26470834167251944
FOODS_3_104_WI_1_evaluation,FOODS,0.26745120257886335,0.3447073377814296
FOODS_3_106_TX_1_evaluation,FOODS,0.4686307504406193,0.9900716829424545
FOODS_3_128_TX_1_evaluation,FOODS,0.44652231739934656,0.4067105059354058
FOODS_3_132_TX_1_evaluation,FOODS,0.7108158136792322,0.36879323333869596
FOODS_3_135_TX_1_evaluation,FOODS,0.6303456210111337,0.20509242337908784
FOODS_3_137_CA_1_evaluation,FOODS,0.9062814022033302,0.9781741266491707
FOODS_3_143_TX_1_evaluation,FOODS,0.16884175529900924,0.7803568403024386
FOODS_3_151_CA_1_evaluation,FOODS,0.7710275236693803,0.33474146864456544
FOODS_3_161_CA_1_evaluation,FOODS,0.06983788874324481,0.32431609681078777
FOODS_3_188_TX_1_evaluation,FOODS,0.02884358829182576,0.08402839645256821
FOODS_3_188_WI_1_evaluation,FOODS,0.0,0.389603238162037
FOODS_3_196_CA_1_evaluation,FOODS,0.059281167995492545,0.2991028570598442
FOODS_3_198_WI_1_evaluation,FOODS,0.03983599050896691,0.4424396594078528
FOODS_3_200_TX_1_evaluation,FOODS,0.13898622998580956,0.14858281734479784
FOODS_3_206_TX_1_evaluation,FOODS,0.050249139403302445,0.35267143157171754
FOODS_3_210_CA_1_evaluation,FOODS,0.18252859977575508,0.34765475546476765
FOODS_3_211_TX_1_evaluation,FOODS,0.1331160549629692,0.20618537120167102
FOODS_3_213_CA_1_evaluation,FOODS,0.23462974393689406,0.26054623238973196
FOODS_3_223_TX_1_evaluation,FOODS,0.0,0.1929347418943529
FOODS_3_240_TX_1_evaluation,FOODS,0.10058487788518833,0.4333267716575254
FOODS_3_243_CA_1_evaluation,FOODS,0.4493058234452748,0.406893953948151
FOODS_3_246_WI_1_evaluation,FOODS,0.03339010888114091,0.17190142142485132
FOODS_3_265_WI_1_evaluation,FOODS,0.02063380871734255,0.3079124467252847
FOODS_3_269_CA_1_evaluation,FOODS,0.080349550129443,0.4621603191634114
FOODS_3_269_WI_1_evaluation,FOODS,0.19212624021444769,0.1591845276246674
FOODS_3_272_WI_1_evaluation,FOODS,0.09005649204885247,0.3687656127380534
FOODS_3_273_TX_1_evaluation,FOODS,0.02893882145158655,0.28255309705444553
FOODS_3_276_CA_1_evaluation,FOODS,0.3341639559443206,0.3420864204265245
FOODS_3_283_TX_1_evaluation,FOODS,0.20765746664861928,0.2869847735850991
FOODS_3_287_WI_1_evaluation,FOODS,0.47392718316832405,0.2871990911489617
FOODS_3_291_WI_1_evaluation,FOODS,0.11934277182702357,0.2969141021597619
FOODS_3_293_CA_1_evaluation,FOODS,0.20095235639524656,0.01553412558840317
FOODS_3_295_CA_1_evaluation,FOODS,0.13294872760306986,0.20191457730364049
FOODS_3_299_WI_1_evaluation,FOODS,0.05068470819211379,0.5509511197963037
FOODS_3_304_TX_1_evaluation,FOODS,0.6205926418630849,0.357718292706966
FOODS_3_308_TX_1_evaluation,FOODS,0.04958014001093658,0.0860715834682586
FOODS_3_314_CA_1_evaluation,FOODS,0.3629384947640554,0.18779212768989018
FOODS_3_321_TX_1_evaluation,FOODS,0.5923771279956493,0.2994659144718117
FOODS_3_322_WI_1_evaluation,FOODS,0.09938387198613996,0.31493845687099764
FOODS_3_331_CA_1_evaluation,FOODS,0.6269556623389858,0.4246040068403829
FOODS_3_335_TX_1_evaluation,FOODS,0.2025799509879571,0.18325931217638802
FOODS_3_338_CA_1_evaluation,FOODS,0.32319611092471257,0.9837659680107044
FOODS_3_344_TX_1_evaluation,FOODS,0.4758593989024775,0.8063364533292563
FOODS_3_346_CA_1_evaluation,FOODS,0.17908155083798993,0.08827910696087948
FOODS_3_361_CA_1_evaluation,FOODS,0.04706520993296737,0.45559563260111624
FOODS_3_363_TX_1_evaluation,FOODS,0.5405185396068493,0.3031793223045074
FOODS_3_364_CA_1_evaluation,FOODS,0.9743638353382185,0.9992074285482772
FOODS_3_373_TX_1_evaluation,FOODS,0.1790176216487761,0.20675485255560844
FOODS_3_376_CA_1_evaluation,FOODS,0.16676723173970887,0.21235527661906894
FOODS_3_376_WI_1_evaluation,FOODS,0.0,0.20425496683252253
FOODS_3_379_WI_1_evaluation,FOODS,0.35951661931779433,0.24210249727066468
FOODS_3_381_CA_1_evaluation,FOODS,0.648125441110794,0.3366303799457787
FOODS_3_384_WI_1_evaluation,FOODS,0.008516268824679263,0.3486490246676628
FOODS_3_387_TX_1_evaluation,FOODS,0.11079147532380518,0.16495333907335186
FOODS_3_388_TX_1_evaluation,FOODS,0.3158452068981945,0.14565954642258605
FOODS_3_390_CA_1_evaluation,FOODS,0.7879673039406326,0.896601103852224
FOODS_3_391_TX_1_evaluation,FOODS,0.3983633514624352,0.3907716588119574
FOODS_3_397_CA_1_evaluation,FOODS,0.12102793700448744,0.2912814132569572
FOODS_3_398_WI_1_evaluation,FOODS,0.6880705923609787,0.3875331272280197
FOODS_3_401_WI_1_evaluation,FOODS,0.08392685759993601,0.3399312144388975
FOODS_3_407_CA_1_evaluation,FOODS,0.4872505023017091,0.4676978321047134
FOODS_3_412_CA_1_evaluation,FOODS,0.31673811169379806,0.3557522009068521
FOODS_3_412_WI_1_evaluation,FOODS,0.18079371049159398,0.334528584778524
FOODS_3_424_WI_1_evaluation,FOODS,0.15704698031106656,0.21817956149670037
FOODS_3_426_CA_1_evaluation,FOODS,0.03350403940848379,0.4694751098264711
FOODS_3_428_WI_1_evaluation,FOODS,0.0079354591696853,0.5208635291065546
FOODS_3_434_TX_1_evaluation,FOODS,0.16222740235193,0.3228982725889936
FOODS_3_437_WI_1_evaluation,FOODS,0.04646660161454952,0.3805315578462315
FOODS_3_448_CA_1_evaluation,FOODS,0.1769514331921157,0.202518070253783
FOODS_3_449_TX_1_evaluation,FOODS,0.13706099820829742,0.15547579698426672
FOODS_3_453_WI_1_evaluation,FOODS,0.11098578737862885,0.5598656140625409
FOODS_3_455_WI_1_evaluation,FOODS,0.22927125795005787,0.16218395619777692
FOODS_3_459_CA_1_evaluation,FOODS,0.8009875289039063,0.5331956108633046
FOODS_3_462_WI_1_evaluation,FOODS,0.014836280335950858,0.28255450284169603
FOODS_3_476_WI_1_evaluation,FOODS,0.09259192776073388,0.06839372318275216
FOODS_3_482_WI_1_evaluation,FOODS,0.4892577250873281,0.8454370646282466
FOODS_3_485_CA_1_evaluation,FOODS,0.47599133317860376,0.4162722567708014
FOODS_3_486_WI_1_evaluation,FOODS,0.03983600174820645,0.2723124320115531
FOODS_3_489_WI_1_evaluation,FOODS,0.9490674871477945,0.9998230527657959
FOODS_3_494_TX_1_evaluation,FOODS,0.18467953174220197,0.3913252038283539
FOODS_3_509_TX_1_evaluation,FOODS,0.16605297397763308,0.3173418053197875
FOODS_3_512_WI_1_evaluation,FOODS,0.2774689445712746,0.6235015503234453
FOODS_3_521_CA_1_evaluation,FOODS,0.9919713003652662,0.9996806019616435
FOODS_3_521_WI_1_evaluation,FOODS,0.101055201568653,0.6592044782882713
FOODS_3_534_WI_1_evaluation,FOODS,0.05765497100557082,0.1677891842622442
FOODS_3_536_TX_1_evaluation,FOODS,0.04356304295757507,0.20955412336980994
FOODS_3_538_TX_1_evaluation,FOODS,0.08920984310963431,0.19864169475884907
FOODS_3_539_WI_1_evaluation,FOODS,0.28997477823494466,0.18717034726534
FOODS_3_548_TX_1_evaluation,FOODS,0.014281915000506906,0.07783981971526388
FOODS_3_577_TX_1_evaluation,FOODS,0.29735308035607455,0.4673330222118355
FOODS_3_583_CA_1_evaluation,FOODS,0.9994929051709536,0.9992751920669364
FOODS_3_590_TX_1_evaluation,FOODS,0.0009285712415570968,0.2623511712254316
FOODS_3_590_WI_1_evaluation,FOODS,0.12854351323454938,0.3234945158343232
FOODS_3_596_WI_1_evaluation,FOODS,0.3042612843031729,0.2514855831749333
FOODS_3_597_WI_1_evaluation,FOODS,0.0,0.34491686347088035
FOODS_3_610_TX_1_evaluation,FOODS,0.32273932027233465,0.20697214043493906
FOODS_3_615_CA_1_evaluation,FOODS,0.4443686337255681,0.1960487153978695
FOODS_3_622_WI_1_evaluation,FOODS,0.23516674450991681,0.10110841494072809
FOODS_3_623_TX_1_evaluation,FOODS,0.0,0.3164536352426036
FOODS_3_631_WI_1_evaluation,FOODS,0.017557246084448197,0.4108913706802715
FOODS_3_639_CA_1_evaluation,FOODS,0.6727653366351052,0.8986360993787018
FOODS_3_649_TX_1_evaluation,FOODS,0.15807714716526666,0.17824346334489127
FOODS_3_654_CA_1_evaluation,FOODS,0.30482277040739014,0.01842115618743756
FOODS_3_657_CA_1_evaluation,FOODS,0.515858398194982,0.12227690968588845
FOODS_3_673_WI_1_evaluation,FOODS,0.024229392936685024,0.43311361179516383
FOODS_3_674_TX_1_evaluation,FOODS,0.3248703369335515,0.3366249251595218
FOODS_3_675_TX_1_evaluation,FOODS,0.1557149202646707,0.0035403260373361167
FOODS_3_676_TX_1_evaluation,FOODS,0.3244059322756768,0.3610489888115772
FOODS_3_681_CA_1_evaluation,FOODS,0.11667870230290067,0.3245882066447644
FOODS_3_684_WI_1_evaluation,FOODS,0.0,0.5402732359344891
FOODS_3_685_TX_1_evaluation,FOODS,0.05958639490628759,0.3308379510090501
FOODS_3_686_WI_1_evaluation,FOODS,0.14856235643597238,0.1735370712607126
FOODS_3_703_TX_1_evaluation,FOODS,0.9925030258225872,0.996290287034207
FOODS_3_708_WI_1_evaluation,FOODS,0.25636304065596327,0.466108753179452
FOODS_3_712_WI_1_evaluation,FOODS,0.16192296558441344,0.34923036454296397
FOODS_3_718_CA_1_evaluation,FOODS,0.2220383886961368,0.2735885687261135
FOODS_3_721_WI_1_evaluation,FOODS,0.5546058057922343,0.31881303374083914
FOODS_3_731_TX_1_evaluation,FOODS,0.12155023433945711,0.246886939489816
FOODS_3_744_TX_1_evaluation,FOODS,0.3898837702945869,0.42294175220338304
FOODS_3_748_TX_1_evaluation,FOODS,0.5186200337593971,0.1300387580443313
FOODS_3_752_CA_1_evaluation,FOODS,0.19615897244280245,0.39717405548654894
FOODS_3_759_CA_1_evaluation,FOODS,0.16555118039553363,0.5535062013474799
FOODS_3_762_CA_1_evaluation,FOODS,0.2404670452708123,0.10729320031042078
FOODS_3_766_CA_1_evaluation,FOODS,0.20557171537832286,0.2109290563856545
FOODS_3_769_TX_1_evaluation,FOODS,0.103893444033616,0.0
FOODS_3_770_TX_1_evaluation,FOODS,0.2742617215996662,0.44962933975107366
FOODS_3_771_CA_1_evaluation,FOODS,0.47367841848646086,0.3988192379027612
FOODS_3_774_TX_1_evaluation,FOODS,0.3606292515799795,0.20926365480558595
FOODS_3_778_CA_1_evaluation,FOODS,0.13704315410824608,0.3471835977567894
FOODS_3_792_WI_1_evaluation,FOODS,0.1723544020845763,0.28804890658108373
FOODS_3_794_WI_1_evaluation,FOODS,0.0,0.09614313560773169
FOODS_3_803_CA_1_evaluation,FOODS,0.14372739155827585,0.5864288618671996
FOODS_3_807_TX_1_evaluation,FOODS,0.1026439744985509,0.2953193781139237
FOODS_3_821_WI_1_evaluation,FOODS,0.32848537908878406,0.5683964644589226
HOBBIES_1_002_WI_1_evaluation,HOBBIES,0.00940430572440587,0.24411347590005472
HOBBIES_1_003_CA_1_evaluation,HOBBIES,0.9779392994980383,0.9903558405542456
HOBBIES_1_003_WI_1_evaluation,HOBBIES,0.9184717088618257,0.9992209967743332
HOBBIES_1_005_CA_1_evaluation,HOBBIES,0.046528062998519304,0.3490959043552553
HOBBIES_1_006_CA_1_evaluation,HOBBIES,0.437487246772871,0.41691992191727667
HOBBIES_1_007_CA_1_evaluation,HOBBIES,0.0,0.15591360275188948
HOBBIES_1_007_WI_1_evaluation,HOBBIES,0.47191947512419474,0.2647106179192519
HOBBIES_1_009_CA_1_evaluation,HOBBIES,0.45755807189402653,0.17519926973579525
HOBBIES_1_009_WI_1_evaluation,HOBBIES,0.06507516359087295,0.46462652435709917
HOBBIES_1_011_CA_1_evaluation,HOBBIES,0.053590997772675175,0.29176189290824683
HOBBIES_1_011_WI_1_evaluation,HOBBIES,0.0007948748820338913,0.1330051143550759
HOBBIES_1_012_WI_1_evaluation,HOBBIES,0.4140066933903389,0.30729720872818245
HOBBIES_1_014_TX_1_evaluation,HOBBIES,0.21248780134761913,0.43177101533639095
HOBBIES_1_016_WI_1_evaluation,HOBBIES,0.4040237303037545,0.3640788406847344
HOBBIES_1_018_TX_1_evaluation,HOBBIES,0.13957806332656675,0.4794733687676296
HOBBIES_1_021_CA_1_evaluation,HOBBIES,0.15027985516453923,0.27028207256015235
HOBBIES_1_021_TX_1_evaluation,HOBBIES,0.041045080669375844,0.34801047111110006
HOBBIES_1_022_CA_1_evaluation,HOBBIES,0.23936955768274348,0.2276958297814936
HOBBIES_1_023_TX_1_evaluation,HOBBIES,0.4011520308270303,0.2847182766591255
HOBBIES_1_029_WI_1_evaluation,HOBBIES,0.2968404920820553,0.3225264698796245
HOBBIES_1_030_CA_1_evaluation,HOBBIES,0.3121606101472115,0.23392447299099517
HOBBIES_1_031_WI_1_evaluation,HOBBIES,0.10281104679783659,0.28401618159246467
HOBBIES_1_032_CA_1_evaluation,HOBBIES,0.4133523703406834,0.2378367008986666
HOBBIES_1_032_TX_1_evaluation,HOBBIES,0.08233828200933235,0.11980427380488434
HOBBIES_1_033_TX_1_evaluation,HOBBIES,0.0,0.7405308976449022
HOBBIES_1_036_CA_1_evaluation,HOBBIES,0.2941780674323129,0.2503399189167661
HOBBIES_1_037_WI_1_evaluation,HOBBIES,0.0,0.3602074880982272
HOBBIES_1_041_WI_1_evaluation,HOBBIES,0.3129635823002984,0.3360837886498228
HOBBIES_1_043_WI_1_evaluation,HOBBIES,0.3641043546139209,0.30372081247862903
HOBBIES_1_047_WI_1_evaluation,HOBBIES,0.12976411598529758,0.2983664696755064
HOBBIES_1_049_TX_1_evaluation,HOBBIES,0.2349999535537075,0.22260546010346238
HOBBIES_1_051_CA_1_evaluation,HOBBIES,0.07097616805684814,0.5813336785531266
HOBBIES_1_051_WI_1_evaluation,HOBBIES,0.002216764071216182,0.4121197700067143
HOBBIES_1_054_TX_1_evaluation,HOBBIES,0.13411425660538778,0.4219650825608353
HOBBIES_1_058_TX_1_evaluation,HOBBIES,0.1263894333872424,0.2728860547731491
HOBBIES_1_060_CA_1_evaluation,HOBBIES,0.4269050813260131,0.3713507631896704
HOBBIES_1_061_WI_1_evaluation,HOBBIES,0.03004088961855489,0.29623015321833246
HOBBIES_1_063_TX_1_evaluation,HOBBIES,0.007432773730142728,0.27340402768906014
HOBBIES_1_078_CA_1_evaluation,HOBBIES,0.16824929460754523,0.30785033950154495
HOBBIES_1_078_WI_1_evaluation,HOBBIES,0.16480999351755288,0.2594589140455684
HOBBIES_1_081_CA_1_evaluation,HOBBIES,0.06557664886440628,0.5518320700303844
HOBBIES_1_084_CA_1_evaluation,HOBBIES,0.15020045398966497,0.25001907068950424
HOBBIES_1_085_WI_1_evaluation,HOBBIES,0.1323560654288738,0.23524279515945534
HOBBIES_1_088_TX_1_evaluation,HOBBIES,0.019189281706263994,0.05286906989088658
HOBBIES_1_089_CA_1_evaluation,HOBBIES,0.44672654321074245,0.15410892406747212
HOBBIES_1_090_TX_1_evaluation,HOBBIES,0.05714117207495617,0.5234199005141459
HOBBIES_1_090_WI_1_evaluation,HOBBIES,0.012216686189467696,0.44116937220096697
HOBBIES_1_091_TX_1_evaluation,HOBBIES,0.9769594855757844,0.9994667199587493
HOBBIES_1_095_TX_1_evaluation,HOBBIES,0.06276367998902765,0.0
HOBBIES_1_095_WI_1_evaluation,HOBBIES,0.017274668018396833,0.05843914685809737
HOBBIES_1_098_WI_1_evaluation,HOBBIES,0.03791425942350213,0.17759677735789325
HOBBIES_1_099_WI_1_evaluation,HOBBIES,0.48185534271479324,0.43772441616738733
HOBBIES_1_100_TX_1_evaluation,HOBBIES,0.09120310874066517,0.14652120140011715
HOBBIES_1_102_TX_1_evaluation,HOBBIES,0.0,0.040818911488005205
HOBBIES_1_102_WI_1_evaluation,HOBBIES,0.0,0.3377439244572453
HOBBIES_1_105_TX_1_evaluation,HOBBIES,0.0,0.2698939621406836
HOBBIES_1_105_WI_1_evaluation,HOBBIES,0.06165102343475559,0.19960913712794093
HOBBIES_1_106_TX_1_evaluation,HOBBIES,0.33574954631292353,0.20876183108948543
HOBBIES_1_107_CA_1_evaluation,HOBBIES,0.01209721524801255,0.4987546079226626
HOBBIES_1_107_WI_1_evaluation,HOBBIES,0.04067623861553005,0.31317265955719786
HOBBIES_1_110_TX_1_evaluation,HOBBIES,0.013024167754951965,0.09620185370637246
HOBBIES_1_116_TX_1_evaluation,HOBBIES,0.4364109557686635,0.47578069479073803
